,APN,Registered Date,Property Type,Property Zip
8441,6041006020,28/01/2015,Single Family,90003.0
8442,2694012029,8/1/15,Single Family,91325.0
8443,2629011036,21/05/2015,Single Family,91352.0
8444,4385016003,8/1/15,Single Family,90210.0
8445,4379005060,9/1/15,Single Family,90077.0
8446,5027011007,7/10/15,Single Family,90008.0
8447,2261024011,30/01/2015,Single Family,91436.0
8448,2307004004,6/1/15,Single Family,91605.0
8449,5072025022,11/3/15,Multi-Family,90019.0
8450,5538012003,19/01/2015,Single Family,90029.0
8451,2333009098,21/01/2015,Single Family,91606.0
8452,5555012018,10/2/15,Single Family,90069.0
8453,2645003013,26/01/2015,Single Family,91331.0
8454,2726007002,27/03/2015,Single Family,91311.0
8455,6014032008,3/12/15,Single Family,90044.0
8456,2138005041,24/03/2015,Single Family,91303.0
8457,2569017045,29/01/2015,Single Family,91042.0
8458,2184041019,23/09/2015,Single Family,91316.0
8459,2362014058,10/2/15,Single Family,91604.0
8460,2536009159,29/01/2015,Single Family,91331.0
8461,5002013032,8/1/15,Single Family,90037.0
8462,6055017049,20/03/2015,Single Family,90047.0
8463,4204010045,19/11/2015,Single Family,90016.0
8464,2161022024,28/01/2015,Single Family,91356.0
8465,5083011024,22/01/2015,Multi-Family,90019.0
8466,5003003023,7/1/15,Multi-Family,90062.0
8467,2603018046,16/01/2015,Single Family,91342.0
8468,5458015040,8/1/15,Multi-Family,90065.0
8469,2733012045,26/03/2015,Single Family,91344.0
8470,2726011023,7/1/15,Single Family,91324.0
8471,2508012013,2/1/15,Single Family,91342.0
8472,5018011054,16/01/2015,Single Family,90037.0
8473,5481004028,21/12/2015,Single Family,90042.0
8474,2214020024,26/01/2015,Single Family,91402.0
8475,2233015017,18/05/2015,Single Family,91406.0
8476,5021016039,6/1/15,Single Family,90037.0
8477,4103013061,21/08/2015,Single Family,90045.0
8478,5014015002,13/08/2015,Single Family,90043.0
8479,6055009049,9/10/15,Single Family,90047.0
8480,2683023008,9/4/15,Single Family,91344.0
8481,2651001148,7/1/15,Single Family,91343.0
8482,2642022014,7/8/15,Single Family,91331.0
8483,4116002079,11/2/15,Single Family,90293.0
8484,2787014008,2/9/15,Single Family,91325.0
8485,2010016009,8/1/15,Single Family,91304.0
8486,4239007019,12/6/15,Multi-Family,90291.0
8487,2782018016,29/01/2015,Single Family,91306.0
8488,2035017018,30/07/2015,Single Family,91367.0
8489,6058009011,5/1/15,Single Family,90047.0
8490,5188008032,3/2/15,Multi-Family,90023.0
8491,6117006005,6/5/15,Single Family,90044.0
8492,2544031003,12/1/15,Single Family,91352.0
8493,2647005028,6/4/15,Single Family,91345.0
8494,2420018019,9/1/15,Single Family,91602.0
8495,2045025001,20/02/2015,Single Family,91367.0
8496,2566007022,22/01/2015,Single Family,91042.0
8497,5556004026,8/1/15,Single Family,90046.0
8498,7411021085,8/1/15,Single Family,90710.0
8499,5001023022,6/1/15,Single Family,90037.0
8500,5083016016,5/1/15,Multi-Family,90019.0
8501,5008011033,4/3/15,Single Family,90043.0
8502,2639006030,28/01/2015,Single Family,91402.0
8503,2618010013,3/4/15,Multi-Family,91331.0
8504,5475011037,23/03/2015,Single Family,90042.0
8505,2673015094,11/2/15,Single Family,91343.0
8506,2502023002,5/1/15,Single Family,91342.0
8507,2642023011,26/01/2015,Single Family,91331.0
8508,2536029002,14/01/2015,Single Family,91331.0
8509,2226028001,11/2/15,Single Family,91406.0
8510,5029002029,22/07/2015,Single Family,90008.0
8511,7447011040,24/03/2015,Single Family,90731.0
8512,5188022031,14/04/2015,Multi-Family,90023.0
8513,6014001022,6/1/15,Multi-Family,90044.0
8514,2308005004,1/12/15,Single Family,91605.0
8515,6058026001,26/08/2015,Single Family,90047.0
8516,5522011015,1/4/15,Single Family,90004.0
8517,2677022012,18/08/2015,Single Family,91343.0
8518,2367011021,28/01/2015,Single Family,91604.0
8519,5178021040,7/8/15,Multi-Family,90063.0
8520,5006025003,3/6/15,Single Family,90043.0
8521,2248017021,30/01/2015,Single Family,91401.0
8522,5690028016,14/01/2015,Single Family,90041.0
8523,6029001022,16/01/2015,Single Family,90001.0
8524,5464021019,5/1/15,Single Family,90065.0
8525,5521009007,10/2/15,Multi-Family,90004.0
8526,2157008011,2/1/15,Single Family,91356.0
8527,2625002020,2/10/15,Single Family,91331.0
8528,2280022041,15/01/2015,Single Family,91403.0
8529,2217031017,4/3/15,Single Family,91406.0
8530,2535026010,12/1/15,Single Family,91331.0
8531,2127002013,2/1/15,Single Family,91335.0
8532,5013019010,13/01/2015,Single Family,90043.0
8533,5034008029,6/1/15,Single Family,90008.0
8534,2661018011,20/01/2015,Single Family,91343.0
8535,5107015031,13/05/2015,Single Family,90011.0
8536,4119037018,14/07/2015,Single Family,90293.0
8537,2038035010,8/1/15,Single Family,91307.0
8538,5565001017,26/01/2015,Single Family,90046.0
8539,2625004010,22/01/2015,Single Family,91331.0
8540,6040026008,8/1/15,Single Family,90003.0
8541,2717024065,7/1/15,Single Family,91326.0
8542,2264013024,31/07/2015,Single Family,91403.0
8543,2201004007,26/01/2015,Single Family,91325.0
8544,2506034118,7/1/15,Single Family,91342.0
8545,5561012014,10/4/15,Single Family,90069.0
8546,2785015033,7/1/15,Single Family,91324.0
8547,2644030159,24/11/2015,Single Family,91402.0
8548,2163021029,8/1/15,Single Family,91356.0
8549,5525005031,11/6/15,Non-Residential,90038.0
8550,2781031029,8/1/15,Single Family,91306.0
8551,5063018021,28/10/2015,Single Family,90016.0
8552,2216001055,12/1/15,Single Family,91405.0
8553,5424003010,27/07/2015,Multi-Family,90026.0
8554,5058022034,12/8/15,Multi-Family,90018.0
8555,2531034021,7/1/15,Single Family,91342.0
8556,2621026022,11/2/15,Single Family,91331.0
8557,6073002014,7/9/15,Single Family,90061.0
8558,2701071033,21/08/2015,Single Family,91326.0
8559,2679018024,20/10/2015,Single Family,91344.0
8560,5040018009,27/01/2015,Multi-Family,90007.0
8561,2315018038,7/1/15,Single Family,91352.0
8562,6057001003,29/01/2015,Single Family,90047.0
8563,6040006007,7/5/15,Single Family,90003.0
8564,5563026019,22/01/2015,Single Family,90046.0
8565,5060004012,6/1/15,Single Family,90018.0
8566,2332017005,2/2/15,Single Family,91606.0
8567,5220007009,1/4/15,Single Family,90032.0
8568,6011006042,11/2/15,Multi-Family,90003.0
8569,2206037112,14/04/2015,Single Family,91406.0
8570,5001012009,7/1/15,Single Family,90037.0
8571,6004025020,14/01/2015,Multi-Family,90044.0
8572,5513022024,22/01/2015,Multi-Family,90036.0
8573,5139021087,16/01/2015,Single Family,90015.0
8574,2501014030,8/1/15,Single Family,91342.0
8575,2722007063,26/01/2015,Single Family,91311.0
8576,5535001007,15/09/2015,Multi-Family,90038.0
8577,2681008020,28/09/2015,Single Family,91344.0
8578,6011013049,6/1/15,Multi-Family,90003.0
8579,6006022017,13/01/2015,Single Family,90003.0
8580,2327007125,10/1/15,Single Family,91605.0
8581,2230003019,28/01/2015,Single Family,91406.0
8582,2265017026,12/1/15,Single Family,91423.0
8583,2688026009,4/12/15,Single Family,91325.0
8584,2336008020,9/3/15,Non-Residential,91606.0
8585,2741019025,11/2/15,Single Family,91311.0
8586,2633013017,9/1/15,Single Family,91352.0
8587,2222033023,10/6/15,Single Family,91406.0
8588,2676019008,9/12/15,Single Family,91343.0
8589,4008021017,20/10/2015,Single Family,90043.0
8590,2723015050,6/1/15,Single Family,91311.0
8591,2121029020,2/2/15,Single Family,91335.0
8592,2656017016,6/1/15,Single Family,91343.0
8593,7439022018,16/01/2015,Single Family,90710.0
8594,5208002006,20/10/2015,Single Family,90031.0
8595,2166021001,7/4/15,Single Family,91364.0
8596,2184012009,11/2/15,Single Family,91356.0
8597,2326011017,5/1/15,Single Family,91606.0
8598,6057004038,7/1/15,Single Family,90047.0
8599,4116034087,5/1/15,Single Family,90293.0
8600,5066022004,29/01/2015,Single Family,90019.0
8601,4240007022,31/03/2015,Single Family,90291.0
8602,2276036033,25/08/2015,Single Family,91403.0
8603,5419028016,26/10/2015,Multi-Family,90026.0
8604,7410016057,8/1/15,Single Family,90717.0
8605,2748008038,7/1/15,Single Family,91311.0
8606,6075001016,2/2/15,Single Family,90044.0
8607,2116007001,21/01/2015,Single Family,91335.0
8608,5401009016,11/6/15,Multi-Family,90026.0
8609,5179007007,22/09/2015,Multi-Family,90063.0
8610,5064024047,29/01/2015,Single Family,90016.0
8611,7469005007,5/1/15,Single Family,90731.0
8612,7413012977,28/07/2015,Single Family,90710.0
8613,2346003008,27/02/2015,Single Family,91607.0
8614,5469016005,12/1/15,Single Family,90042.0
8615,5179012026,25/09/2015,Multi-Family,90063.0
8616,2741001038,13/01/2015,Single Family,91311.0
8617,5690005018,12/1/15,Single Family,90041.0
8618,5229026018,14/04/2015,Multi-Family,90063.0
8619,5306010050,28/01/2015,Multi-Family,90032.0
8620,2114008042,29/01/2015,Single Family,91306.0
8621,4326035109,30/01/2015,Single Family,90024.0
8622,6063010028,14/07/2015,Multi-Family,90003.0
8623,4360029092,7/1/15,Single Family,90024.0
8624,2508015016,7/1/15,Single Family,91342.0
8625,2580018255,19/08/2015,Single Family,91342.0
8626,2762022038,12/1/15,Single Family,91324.0
8627,2114012074,16/01/2015,Single Family,91405.0
8628,4321014005,2/1/15,Single Family,90025.0
8629,2401047145,19/03/2015,Single Family,91504.0
8630,5532016047,12/1/15,Single Family,90038.0
8631,5486021023,26/01/2015,Single Family,90042.0
8632,2131005017,8/1/15,Single Family,91335.0
8633,2162006070,23/07/2015,Single Family,91316.0
8634,2644021019,6/1/15,Single Family,91331.0
8635,2761033005,17/08/2015,Single Family,91324.0
8636,5043015003,29/01/2015,Single Family,90016.0
8637,2353003042,4/5/15,Single Family,91601.0
8638,2512024036,26/01/2015,Single Family,91342.0
8639,6059007002,24/09/2015,Single Family,90047.0
8640,4229010007,16/03/2015,Single Family,90291.0
8641,2405020019,16/02/2015,Single Family,91504.0
8642,4423017017,11/9/15,Single Family,90272.0
8643,5565002003,24/03/2015,Single Family,90046.0
8644,5021016032,15/01/2015,Single Family,90062.0
8645,5189005024,15/08/2015,Multi-Family,90023.0
8646,5432015006,8/4/15,Single Family,90039.0
8647,2184052005,8/1/15,Single Family,91356.0
8648,5018014004,8/1/15,Single Family,90037.0
8649,2727023011,11/2/15,Single Family,91311.0
8650,5579007030,22/01/2015,Single Family,90068.0
8651,6040009008,8/1/15,Single Family,90003.0
8652,2332032006,5/1/15,Single Family,91606.0
8653,2667001012,24/07/2015,Single Family,91344.0
8654,6016026020,9/4/15,Single Family,90047.0
8655,6070014026,3/2/15,Multi-Family,90059.0
8656,2761018018,22/01/2015,Single Family,91311.0
8657,5157026019,4/2/15,Multi-Family,90026.0
8658,2254010004,10/2/15,Single Family,91316.0
8659,2748024040,7/1/15,Single Family,91311.0
8660,2651013028,14/01/2015,Single Family,91402.0
8661,5035022016,6/1/15,Single Family,90062.0
8662,5081026025,27/01/2015,Single Family,90019.0
8663,6067012024,12/5/15,Single Family,90059.0
8664,2386024008,3/9/15,Single Family,91423.0
8665,5064015007,20/01/2015,Single Family,90019.0
8666,2536027012,30/04/2015,Single Family,91331.0
8667,2673008049,21/01/2015,Single Family,91343.0
8668,2692019021,28/01/2015,Single Family,91325.0
8669,2420015010,21/12/2015,Single Family,91601.0
8670,7414033030,30/12/2015,Single Family,90744.0
8671,2552026011,7/1/15,Single Family,91042.0
8672,6005011014,1/5/15,Single Family,90003.0
8673,2671033064,15/05/2015,Single Family,91343.0
8674,2532022022,26/10/2015,Single Family,91331.0
8675,6069017011,15/06/2015,Single Family,90059.0
8676,5478029007,20/01/2015,Single Family,90042.0
8677,2741006008,7/1/15,Single Family,91311.0
8678,7414026028,8/8/15,Single Family,90744.0
8679,5137013013,30/01/2015,Multi-Family,90015.0
8680,5562009007,20/05/2015,Single Family,90046.0
8681,5017025024,20/05/2015,Single Family,90037.0
8682,6034014019,17/07/2015,Multi-Family,90047.0
8683,6031019006,6/1/15,Multi-Family,90003.0
8684,2038018026,30/01/2015,Single Family,91307.0
8685,4119017004,12/2/15,Single Family,90045.0
8686,2505022010,2/1/15,Single Family,91342.0
8687,4388004024,1/6/15,Single Family,90210.0
8688,2644030090,22/10/2015,Single Family,91402.0
8689,5586017056,23/09/2015,Single Family,90068.0
8690,6011004053,7/1/15,Multi-Family,90003.0
8691,2355004039,30/01/2015,Single Family,91601.0
8692,2681021017,27/02/2015,Single Family,91344.0
8693,5591012005,9/3/15,Single Family,90027.0
8694,2649010001,6/1/15,Single Family,91345.0
8695,6065004002,22/01/2015,Single Family,90002.0
8696,5014013013,8/3/15,Single Family,90043.0
8697,7416027010,31/01/2015,Single Family,90744.0
8698,2347030005,9/1/15,Single Family,91607.0
8699,2502016014,30/06/2015,Single Family,91342.0
8700,2170004001,7/1/15,Single Family,91364.0
8701,2682026023,8/1/15,Single Family,91344.0
8702,5473015024,29/01/2015,Single Family,90065.0
8703,5015033007,18/08/2015,Single Family,90043.0
8704,2259007017,4/12/15,Single Family,91436.0
8705,5019006007,2/2/15,Multi-Family,90037.0
8706,6072022013,21/01/2015,Single Family,90059.0
8707,2408012123,14/04/2015,Single Family,91352.0
8708,5144026097,27/04/2015,Single Family,90014.0
8709,5220023004,7/1/15,Single Family,90032.0
8710,5042027014,5/11/15,Multi-Family,90018.0
8711,7417014004,14/01/2015,Single Family,90744.0
8712,2322002056,2/2/15,Single Family,91606.0
8713,2204004003,12/5/15,Single Family,91406.0
8714,2108010013,17/08/2015,Single Family,91306.0
8715,2114003106,23/09/2015,Single Family,91306.0
8716,5430010021,28/05/2015,Single Family,90027.0
8717,6066019043,4/2/15,Single Family,90002.0
8718,4259036017,16/01/2015,Single Family,90064.0
8719,6016022009,7/1/15,Multi-Family,90047.0
8720,2328019007,7/7/15,Single Family,91605.0
8721,6032033022,18/03/2015,Multi-Family,90003.0
8722,2570019017,3/2/15,Single Family,91042.0
8723,5051019011,21/01/2015,Multi-Family,90018.0
8724,6034011027,29/05/2015,Single Family,90047.0
8725,2214026040,26/05/2015,Single Family,91403.0
8726,5120019001,21/09/2015,Single Family,90011.0
8727,6016032020,4/5/15,Single Family,90047.0
8728,2250018026,29/01/2015,Single Family,91411.0
8729,5022011023,30/04/2015,Single Family,90062.0
8730,2532017021,29/12/2015,Single Family,91331.0
8731,5018027022,22/07/2015,Single Family,90037.0
8732,4115025011,24/03/2015,Multi-Family,90293.0
8733,2348006061,13/01/2015,Single Family,91601.0
8734,4009012004,18/03/2015,Single Family,90043.0
8735,2644027234,21/12/2015,Single Family,91402.0
8736,5548025044,28/04/2015,Single Family,90046.0
8737,5069033005,26/01/2015,Multi-Family,90019.0
8738,5108014007,18/08/2015,Single Family,90011.0
8739,2028012015,5/1/15,Single Family,91307.0
8740,2126036025,5/1/15,Single Family,91335.0
8741,2116017008,14/01/2015,Single Family,91335.0
8742,2017034004,19/01/2015,Single Family,91307.0
8743,5113004014,23/01/2015,Single Family,90011.0
8744,6023017014,26/01/2015,Single Family,90001.0
8745,2634039040,2/9/15,Single Family,91352.0
8746,2078002015,7/1/15,Single Family,91364.0
8747,7456016002,28/01/2015,Multi-Family,90731.0
8748,5036009019,7/1/15,Single Family,90062.0
8749,6069024014,13/02/2015,Multi-Family,90059.0
8750,5103017002,19/01/2015,Multi-Family,90011.0
8751,4008001019,16/01/2015,Multi-Family,90047.0
8752,5174010041,14/01/2015,Multi-Family,90033.0
8753,5076010023,11/3/15,Single Family,90006.0
8754,2604017021,26/01/2015,Multi-Family,91342.0
8755,5312027121,20/08/2015,Single Family,90042.0
8756,2619021007,17/02/2015,Single Family,91331.0
8757,7421008007,26/05/2015,Single Family,90744.0
8758,5131023020,22/01/2015,Multi-Family,90011.0
8759,2210016018,2/1/15,Single Family,91402.0
8760,4426007030,8/12/15,Single Family,90049.0
8761,5177014015,6/2/15,Multi-Family,90033.0
8762,2692019023,24/03/2015,Single Family,91325.0
8763,5081013006,15/01/2015,Multi-Family,90019.0
8764,5066020001,23/10/2015,Single Family,90019.0
8765,5442012011,27/01/2015,Single Family,90039.0
8766,2261021094,4/3/15,Single Family,91436.0
8767,5304015007,8/4/15,Single Family,90031.0
8768,2572011039,28/01/2015,Single Family,91042.0
8769,6015026012,30/04/2015,Multi-Family,90047.0
8770,6052031021,28/01/2015,Multi-Family,90003.0
8771,2028034011,28/01/2015,Single Family,91307.0
8772,6087001024,29/01/2015,Single Family,90061.0
8773,5577010004,22/01/2015,Single Family,90068.0
8774,5001031018,8/8/15,Single Family,90037.0
8775,2217012046,6/1/15,Single Family,91405.0
8776,6048022041,19/01/2015,Multi-Family,90002.0
8777,5579020004,21/01/2015,Single Family,90068.0
8778,2415006025,18/03/2015,Multi-Family,91601.0
8779,5040013031,24/02/2015,Single Family,90007.0
8780,2701019005,4/3/15,Single Family,91326.0
8781,5302015135,23/11/2015,Single Family,90042.0
8782,2127017018,14/01/2015,Single Family,91335.0
8783,2558041018,12/5/15,Single Family,91042.0
8784,6119010024,22/09/2015,Single Family,90247.0
8785,2656022147,28/05/2015,Single Family,91343.0
8786,2108033012,15/09/2015,Single Family,91306.0
8787,2648003028,24/03/2015,Single Family,91345.0
8788,2034019034,13/01/2015,Single Family,91307.0
8789,2656023104,29/01/2015,Single Family,91343.0
8790,2602001022,22/01/2015,Single Family,91344.0
8791,2303003014,19/02/2015,Single Family,91605.0
8792,6023022024,20/03/2015,Multi-Family,90001.0
8793,5525005032,2/1/15,Non-Residential,90038.0
8794,2556021019,7/1/15,Single Family,91040.0
8795,2615024006,7/1/15,Single Family,91345.0
8796,7426009034,18/08/2015,Single Family,90744.0
8797,2276010075,18/08/2015,Single Family,91403.0
8798,4118007037,4/12/15,Single Family,90293.0
8799,2027026051,14/01/2015,Single Family,91304.0
8800,2360001028,6/3/15,Single Family,91423.0
8801,2271015037,10/11/15,Single Family,91423.0
8802,2734027015,4/3/15,Single Family,91325.0
8803,5479011023,7/1/15,Single Family,90042.0
8804,5064017009,1/5/15,Multi-Family,90016.0
8805,5050029053,5/1/15,Single Family,90016.0
8806,4007011004,27/03/2015,Single Family,90043.0
8807,2220016013,8/1/15,Single Family,91405.0
8808,2153010030,23/01/2015,Single Family,91367.0
8809,7411005065,6/3/15,Single Family,90710.0
8810,2601055027,7/1/15,Single Family,91344.0
8811,5436033012,29/10/2015,Multi-Family,90039.0
8812,2533005014,9/1/15,Single Family,91331.0
8813,4009009004,21/08/2015,Single Family,90043.0
8814,5526023018,21/01/2015,Single Family,90036.0
8815,5479011020,30/03/2015,Single Family,90042.0
8816,7442030083,19/05/2015,Single Family,90732.0
8817,2115006025,16/09/2015,Single Family,91306.0
8818,6061014025,6/1/15,Single Family,90044.0
8819,2502023039,9/1/15,Single Family,91342.0
8820,2344022001,7/1/15,Single Family,91401.0
8821,2210033013,7/1/15,Single Family,91405.0
8822,5057018015,13/11/2015,Single Family,90016.0
8823,5015006004,27/03/2015,Multi-Family,90062.0
8824,5453003039,28/01/2015,Multi-Family,90065.0
8825,2261015042,20/11/2015,Single Family,91436.0
8826,5109014042,14/01/2015,Multi-Family,90011.0
8827,6057012038,20/03/2015,Single Family,90047.0
8828,2647013028,6/1/15,Single Family,91345.0
8829,5526034019,30/04/2015,Single Family,90036.0
8830,2113003006,10/4/15,Single Family,91306.0
8831,5213031016,5/1/15,Single Family,90032.0
8832,5583013014,2/1/15,Single Family,90068.0
8833,5464024008,28/05/2015,Single Family,90065.0
8834,2156028186,10/12/15,Single Family,91356.0
